dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\80rd400_v3_p2.msop;19041;18753;18390;18987;19160;18675;19160;18987;19160;19295;19295;0,013164032;0,028090179;0,046903343;0,015962685;0,006996631;0,032132677;0,006996631;0,015962685;0,006996631;0;0,017320549;0,369281759;0;0;0;0;0;0;0;0;0;1;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\84fl417_v3_p1.msop;254;255;255;255;255;255;256;255;254;255;256;0,0078125;0,00390625;0,00390625;0,00390625;0,00390625;0,00390625;0;0,00390625;0,0078125;0,00390625;0,004296875;0,55;0;0;0;0;0;0;1;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\84fl417_v3_p2.msop;12929;12948;12954;12925;12903;12948;12946;12946;12931;12946;12954;0,001929906;0,000463177;0;0,002238691;0,003937008;0,000463177;0,00061757;0,00061757;0,001775513;0,00061757;0,001266018;0,321568562;0;0;1;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\88pr439_v3_p1.msop;409;411;408;409;410;410;409;409;408;410;411;0,00486618;0;0,00729927;0,00486618;0,00243309;0,00243309;0,00486618;0,00486618;0,00729927;0,00243309;0,004136253;0,566666667;0;1;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\88pr439_v3_p2.msop;20767;20767;20780;20788;20767;20780;20780;20702;20755;20767;20788;0,001010198;0,001010198;0,000384837;0;0,001010198;0,000384837;0,000384837;0,004137002;0,001587454;0,001010198;0,001091976;0,263953462;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\89pcb442_v3_p1.msop;362;363;364;365;363;357;364;364;363;362;365;0,008219178;0,005479452;0,002739726;0;0,005479452;0,021917808;0,002739726;0,002739726;0,005479452;0,008219178;0,00630137;0,287500009;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\89pcb442_v3_p2.msop;18562;18310;18705;18589;18589;18380;18500;18400;18800;18522;18800;0,012659574;0,02606383;0,005053191;0,011223404;0,011223404;0,022340426;0,015957447;0,021276596;0;0,014787234;0,014058511;0,539387765;0;0;0;0;0;0;0;0;1;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\99d493_v3_p1.msop;181;180;180;181;180;180;180;180;180;180;181;0;0,005524862;0,005524862;0;0,005524862;0,005524862;0,005524862;0,005524862;0,005524862;0,005524862;0,00441989;0,800000072;1;0;0;1;0;0;0;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\99d493_v3_p2.msop;9031;9049;9089;9108;9089;9103;9103;9103;9056;9108;9108;0,008454106;0,006477822;0,002086078;0;0,002086078;0,000548968;0,000548968;0,000548968;0,005709267;0;0,002646025;0,312986968;0;0;0;1;0;0;0;0;0;1;2
;;;;;;;;;;;;;;;;;;;;;Average;0,00422493;0,191890765;;;;;;;;;;Sum;695
