dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\60pr299_v3_p1.msop;171;171;171;172;171;170;170;172;172;171;172;0,005813953;0,005813953;0,005813953;0;0,005813953;0,011627907;0,011627907;0;0;0,005813953;0,005232558;0,449999987;0;0;0;1;0;0;0;1;1;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\60pr299_v3_p2.msop;8733;8834;8766;8700;8728;8796;8700;8728;8834;8841;8841;0,012215813;0,000791766;0,008483203;0,015948422;0,01278136;0,005089922;0,015948422;0,01278136;0,000791766;0;0,008483203;0,531914882;0;0;0;0;0;0;0;0;0;1;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\64lin318_v3_p1.msop;290;290;290;290;290;290;290;290;290;290;290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\64lin318_v3_p2.msop;14847;14929;14895;14958;14866;14861;14895;14895;14861;14888;14958;0,007420778;0,001938762;0,004211793;0;0,006150555;0,006484824;0,004211793;0,004211793;0,006484824;0,00467977;0,004579489;0,6171171;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\80rd400_v3_p1.msop;396;397;396;396;397;396;396;397;397;397;397;0,002518892;0;0,002518892;0,002518892;0;0,002518892;0,002518892;0;0;0;0,001259446;0,5;0;1;0;0;1;0;0;1;1;1;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\80rd400_v3_p2.msop;20043;20101;19938;20101;20043;20101;20085;19975;20100;20101;20101;0,002885429;0;0,008109049;0;0,002885429;0;0,00079598;0,006268345;4,97E-05;0;0,002099398;0,25889571;0;1;0;1;0;1;0;0;0;1;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\84fl417_v3_p1.msop;319;318;318;316;317;316;319;319;319;318;319;0;0,003134796;0,003134796;0,009404389;0,006269592;0,009404389;0;0;0;0,003134796;0,003448276;0,36666667;1;0;0;0;0;0;1;1;1;0;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\84fl417_v3_p2.msop;16127;16127;16138;16127;16145;16127;16234;16127;16234;16306;16306;0,010977554;0,010977554;0,010302956;0,010977554;0,009873666;0,010977554;0,004415553;0,010977554;0,004415553;0;0,00838955;0,764245842;0;0;0;0;0;0;0;0;0;1;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\88pr439_v3_p1.msop;426;426;427;427;427;427;424;426;427;426;427;0,00234192;0,00234192;0;0;0;0;0,007025761;0,00234192;0;0,00234192;0,001639344;0,2333333;0;0;1;1;1;1;0;0;1;0;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\88pr439_v3_p2.msop;21640;21583;21506;21710;21622;21665;21619;21544;21630;21601;21710;0,003224321;0,005849839;0,009396591;0;0,004053432;0,002072778;0,004191617;0,007646246;0,003684938;0,005020728;0,004514049;0,480392198;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\89pcb442_v3_p1.msop;422;417;421;416;418;415;422;417;418;411;422;0;0,011848341;0,002369668;0,014218009;0,009478673;0,016587678;0;0,011848341;0,009478673;0,026066351;0,010189573;0,390909069;1;0;0;0;0;0;1;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\89pcb442_v3_p2.msop;21336;21376;21468;21452;21194;21338;21293;21369;21369;21187;21468;0,006148686;0,004285448;0;0,000745295;0,012763182;0,006055525;0,008151668;0,004611515;0,004611515;0,013089249;0,006046208;0,461921689;0;0;1;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\99d493_v3_p1.msop;411;413;412;410;409;409;410;413;410;413;413;0,004842615;0;0,002421308;0,007263923;0,00968523;0,00968523;0,007263923;0;0,007263923;0;0,004842615;0,5;0;1;0;0;0;0;0;1;0;1;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\99d493_v3_p2.msop;20773;20998;20803;20229;20844;20732;20751;20449;20388;20720;20998;0,010715306;0;0,009286599;0,036622535;0,007334032;0,012667873;0,011763025;0,026145347;0,029050386;0,013239356;0,015682446;0,428218473;0;1;0;0;0;0;0;0;0;0;1
;;;;;;;;;;;;;;;;;;;;;Average;0,004136403;0,227366784;;;;;;;;;;Sum;652
