dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\53pr264_v2_p1.msop;234;234;234;234;234;234;234;231;234;234;234;0;0;0;0;0;0;0;0,012820513;0;0;0,001282051;0,099999977;1;1;1;1;1;1;1;0;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\53pr264_v2_p2.msop;11885;11885;11885;11885;11885;11885;11885;11885;11885;11780;11885;0;0;0;0;0;0;0;0;0;0,008834666;0,000883467;0,100000045;1;1;1;1;1;1;1;1;1;0;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\56a280_v2_p1.msop;258;259;264;260;257;257;260;257;260;260;264;0,022727273;0,018939394;0;0,015151515;0,026515152;0,026515152;0,015151515;0,026515152;0,015151515;0,015151515;0,018181818;0,685714266;0;0;1;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\56a280_v2_p2.msop;13174;13374;13374;13055;13273;13053;13007;12871;13053;13055;13374;0,014954389;0;0;0,023852251;0,007551967;0,024001795;0,027441304;0,037610289;0,024001795;0,023852251;0,018326604;0,487276341;0;1;1;0;0;0;0;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\60pr299_v2_p1.msop;262;262;260;258;261;257;259;261;256;262;262;0;0;0,007633588;0,015267176;0,003816794;0,019083969;0,011450382;0,003816794;0,022900763;0;0,008396947;0,366666691;1;1;0;0;0;0;0;0;0;1;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\60pr299_v2_p2.msop;13169;13026;13387;13066;13339;13169;13271;13273;13387;13125;13387;0,016284455;0,02696646;0;0,023978487;0,003585568;0,016284455;0,008665123;0,008515724;0;0,019571226;0,01238515;0,459279787;0;0;1;0;0;0;0;0;1;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\64lin318_v2_p1.msop;314;311;315;314;313;313;311;313;313;314;315;0,003174603;0,012698413;0;0,003174603;0,006349206;0,006349206;0,012698413;0,006349206;0,006349206;0,003174603;0,006031746;0,474999986;0;0;1;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\64lin318_v2_p2.msop;15834;15795;15841;15942;15940;15979;15906;15851;15881;15868;15979;0,00907441;0,011515114;0,008636335;0,002315539;0,002440703;0;0,004568496;0,008010514;0,00613305;0,006946617;0,005964078;0,517934777;0;0;0;0;0;1;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\80rd400_v2_p1.msop;399;399;399;399;399;398;398;398;399;398;399;0;0;0;0;0;0,002506266;0,002506266;0,002506266;0;0,002506266;0,001002506;0,39999984;1;1;1;1;1;0;0;0;1;0;6
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\80rd400_v2_p2.msop;20158;20158;20158;20158;20158;20140;20130;20158;20158;20158;20158;0;0;0;0;0;0,000892946;0,001389027;0;0;0;0,000228197;0,164285503;1;1;1;1;1;0;0;1;1;1;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\84fl417_v2_p1.msop;416;416;416;414;416;416;416;416;416;416;416;0;0;0;0,004807692;0;0;0;0;0;0;0,000480769;0,099999958;1;1;1;0;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\84fl417_v2_p2.msop;21048;21048;21048;21030;21048;21048;21042;21042;21048;21048;21048;0;0;0;0,000855188;0;0;0,000285063;0,000285063;0;0;0,000142531;0,166666277;1;1;1;0;1;1;0;0;1;1;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\88pr439_v2_p1.msop;436;437;436;435;438;436;435;437;436;434;438;0,00456621;0,002283105;0,00456621;0,006849315;0;0,00456621;0,006849315;0,002283105;0,00456621;0,00913242;0,00456621;0,5;0;0;0;0;1;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\88pr439_v2_p2.msop;22071;22110;22071;22110;22110;22071;22110;22071;22071;22071;22110;0,001763908;0;0,001763908;0;0;0,001763908;0;0,001763908;0,001763908;0,001763908;0,001058345;0,600000113;0;1;0;1;1;0;1;0;0;0;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\89pcb442_v2_p1.msop;439;440;440;439;440;440;440;441;441;438;441;0,004535147;0,002267574;0,002267574;0,004535147;0,002267574;0,002267574;0,002267574;0;0;0,006802721;0,002721088;0,399999941;0;0;0;0;0;0;0;1;1;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\89pcb442_v2_p2.msop;22300;22300;22217;22300;22300;22300;22300;22201;22224;22300;22300;0;0;0,003721973;0;0;0;0;0,004439462;0,003408072;0;0,001156951;0,260606127;1;1;0;1;1;1;1;0;0;1;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\99d493_v2_p1.msop;487;485;486;487;487;485;484;485;486;486;487;0;0,004106776;0,002053388;0;0;0,004106776;0,006160164;0,004106776;0,002053388;0,002053388;0,002464066;0,400000065;1;0;0;1;1;0;0;0;0;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_2\99d493_v2_p2.msop;24628;24500;24487;24592;24630;24649;24691;24557;24559;24695;24695;0,0027131;0,007896335;0,008422758;0,004170885;0,002632112;0,001862725;0,000161976;0,005588176;0,005507188;0;0,003895525;0,462499932;0;0;0;0;0;0;0;0;0;1;1
;;;;;;;;;;;;;;;;;;;;;Average;0,004511413;0,33504542;;;;;;;;;;Sum;530
