dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\64lin318_v3_p1.msop;309;307;307;307;307;309;307;308;307;307;309;0;0,006472492;0,006472492;0,006472492;0,006472492;0;0,006472492;0,003236246;0,006472492;0,006472492;0,004854369;0,75;1;0;0;0;0;1;0;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\64lin318_v3_p2.msop;15643;15643;15674;15674;15674;15695;15695;15674;15679;15674;15695;0,003313157;0,003313157;0,001338006;0,001338006;0,001338006;0;0;0,001338006;0,001019433;0,001338006;0,001433578;0,432692444;0;0;0;0;0;1;1;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\80rd400_v3_p1.msop;399;399;399;399;399;399;399;399;399;399;399;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\80rd400_v3_p2.msop;20158;20158;20158;20158;20158;20158;20158;20158;20158;20158;20158;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\84fl417_v3_p1.msop;415;415;414;416;415;415;414;415;412;416;416;0,002403846;0,002403846;0,004807692;0;0,002403846;0,002403846;0,004807692;0,002403846;0,009615385;0;0,003125;0,324999987;0;0;0;1;0;0;0;0;0;1;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\84fl417_v3_p2.msop;21031;21048;21042;21031;21048;21048;21030;21030;21031;21031;21048;0,000807678;0;0,000285063;0,000807678;0;0;0,000855188;0,000855188;0,000807678;0,000807678;0,000522615;0,611111241;0;1;0;0;1;1;0;0;0;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\88pr439_v3_p1.msop;438;438;436;438;437;438;438;438;438;437;438;0;0;0,00456621;0;0,002283105;0;0;0;0;0,002283105;0,000913242;0,2;1;1;0;1;0;1;1;1;1;0;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\88pr439_v3_p2.msop;22177;22177;22177;22177;22177;22177;22177;22177;22177;22177;22177;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\89pcb442_v3_p1.msop;441;440;440;439;440;441;440;440;440;440;441;0;0,002267574;0,002267574;0,004535147;0,002267574;0;0,002267574;0,002267574;0,002267574;0,002267574;0,002040816;0,449999967;1;0;0;0;0;1;0;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\89pcb442_v3_p2.msop;22323;22300;22323;22323;22229;22323;22323;22323;22323;22300;22323;0;0,001030327;0;0;0,004210904;0;0;0;0;0,001030327;0,000627156;0,14893619;1;0;1;1;0;1;1;1;1;0;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\99d493_v3_p1.msop;476;474;478;478;476;477;476;475;477;476;478;0,0041841;0,008368201;0;0;0,0041841;0,00209205;0,0041841;0,006276151;0,00209205;0,0041841;0,003556485;0,424999949;0;0;1;1;0;0;0;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\99d493_v3_p2.msop;23992;24063;24150;23956;24092;24087;24023;24141;24139;24147;24150;0,006542443;0,003602484;0;0,008033126;0,002401656;0,002608696;0,005258799;0,000372671;0,000455487;0,000124224;0,002939959;0,365979446;0;0;1;0;0;0;0;0;0;0;1
;;;;;;;;;;;;;;;;;;;;;Average;0,002731992;0,20870127;;;;;;;;;;Sum;713
