dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\56a280_v2_p2.msop;10401;10281;10285;10302;10484;9928;10368;10302;10302;10402;10484;0,007916826;0,019362839;0,018981305;0,017359786;0;0,053033193;0,011064479;0,017359786;0,017359786;0,007821442;0,017025944;0,321043163;0;0;0;0;1;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\60pr299_v2_p1.msop;206;206;206;203;201;199;201;206;203;200;206;0;0;0;0,014563107;0,024271845;0,033980583;0,024271845;0;0,014563107;0,029126214;0,01407767;0,414285711;1;1;1;0;0;0;0;1;0;0;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\60pr299_v2_p2.msop;10263;10390;10445;10339;10445;10319;10445;10319;10374;10478;10478;0,020519183;0,008398549;0,003149456;0,01326589;0,003149456;0,015174652;0,003149456;0,015174652;0,009925558;0;0,009190685;0,447906966;0;0;0;0;0;0;0;0;0;1;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\64lin318_v2_p1.msop;291;294;294;291;295;298;293;295;297;293;298;0,023489933;0,013422819;0,013422819;0,023489933;0,010067114;0;0,016778523;0,010067114;0,003355705;0,016778523;0,013087248;0,557142841;0;0;0;0;0;1;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\64lin318_v2_p2.msop;15147;15100;15147;15127;15095;15147;15147;15217;14936;15095;15217;0,004600118;0,007688769;0,004600118;0,005914438;0,008017349;0,004600118;0,004600118;0;0,018466189;0,008017349;0,006650457;0,360142366;0;0;0;0;0;0;0;1;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\80rd400_v2_p1.msop;390;387;389;383;388;389;392;390;389;390;392;0,005102041;0,012755102;0,007653061;0,022959184;0,010204082;0,007653061;0;0,005102041;0,007653061;0,005102041;0,008418367;0,366666646;0;0;0;0;0;0;1;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\80rd400_v2_p2.msop;19666;19660;19809;19711;19578;19569;19716;19582;19747;19502;19809;0,007218941;0,007521834;0;0,004947246;0,011661366;0,012115705;0,004694836;0,011459438;0,00312989;0,015498006;0,007824726;0,504885983;0;0;1;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\84fl417_v2_p1.msop;367;367;367;367;369;367;370;367;370;370;370;0,008108108;0,008108108;0,008108108;0,008108108;0,002702703;0,008108108;0;0,008108108;0;0;0,005135135;0,633333325;0;0;0;0;0;0;1;0;1;1;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\84fl417_v2_p2.msop;18829;19026;19026;19026;18900;18817;18836;19042;19026;18737;19042;0,0111858;0,000840248;0,000840248;0,000840248;0,0074572;0,011815986;0,010818191;0;0,000840248;0,016017225;0,006065539;0,378688506;0;0;0;0;0;0;0;1;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\88pr439_v2_p1.msop;421;422;421;427;421;421;422;423;421;422;427;0,014051522;0,011709602;0,014051522;0;0,014051522;0,014051522;0,011709602;0,009367681;0,014051522;0,011709602;0,01147541;0,816666693;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\88pr439_v2_p2.msop;21692;21464;21688;21338;21453;21453;21453;21669;21358;21378;21692;0;0,010510787;0,0001844;0,01631938;0,011017887;0,011017887;0,011017887;0,001060299;0,015397382;0,014475383;0,009100129;0,557627128;1;0;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\89pcb442_v2_p1.msop;413;415;415;408;412;415;411;415;413;414;415;0,004819277;0;0;0,01686747;0,007228916;0;0,009638554;0;0,004819277;0,002409639;0,004578313;0,271428554;0;1;1;0;0;1;0;1;0;0;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\89pcb442_v2_p2.msop;20873;20896;20815;20906;20888;20829;20909;20971;20811;20747;20971;0,00467312;0,003576367;0,007438844;0,003099518;0,003957847;0,006771256;0,002956464;0;0,007629584;0,010681417;0,005078442;0,475446469;0;0;0;0;0;0;0;1;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\99d493_v2_p1.msop;458;458;457;451;456;456;458;458;456;456;458;0;0;0,002183406;0,015283843;0,004366812;0,004366812;0;0;0,004366812;0,004366812;0,00349345;0,22857144;1;1;0;0;0;0;1;1;0;0;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_2\99d493_v2_p2.msop;22962;23104;23157;23182;23112;23098;23083;23157;23102;23071;23182;0,009490122;0,003364679;0,001078423;0;0,003019584;0,003623501;0,004270555;0,001078423;0,003450953;0,004788198;0,003416444;0,360000008;0;0;0;1;0;0;0;0;0;0;1
;;;;;;;;;;;;;;;;;;;;;Average;0,006456109;0,288730017;;;;;;;;;;Sum;508
